2023-08-14 14:06:28,126 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/output.log
2023-08-14 14:06:30,257 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:06:34,130 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/output.log
2023-08-14 14:06:36,134 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:06:39,406 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: stop_status
2023-08-14 14:06:39,407 DEBUG   SenderThread:1736 [sender.py:send_request():406] send_request: stop_status
2023-08-14 14:06:40,133 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/output.log
2023-08-14 14:06:41,660 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:06:42,134 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/config.yaml
2023-08-14 14:06:46,137 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/output.log
2023-08-14 14:06:47,164 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:06:50,139 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/output.log
2023-08-14 14:06:52,292 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:06:54,407 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: stop_status
2023-08-14 14:06:54,408 DEBUG   SenderThread:1736 [sender.py:send_request():406] send_request: stop_status
2023-08-14 14:06:56,142 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/output.log
2023-08-14 14:06:57,655 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:07:00,122 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: partial_history
2023-08-14 14:07:00,122 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: partial_history
2023-08-14 14:07:00,145 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/output.log
2023-08-14 14:07:02,146 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/output.log
2023-08-14 14:07:03,133 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
